Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,Margen de Utilidad,Margen de Utilidad en %
TORNILLO HEX G8.8 NC PAV 5X16,HE5MP0005016,,EL TORNILLO,0.3,1.0,Pieza,0.7,70.0
TORNILLO HEX G8.8 NC PAV 5X20,HE5MP0005020,,EL TORNILLO,0.34,1.0,Pieza,0.6599999999999999,65.99999999999999
TORNILLO HEX G8.8 NC PAV 5X25,HE5MP0005025,,EL TORNILLO,0.39,1.0,Pieza,0.61,61.0
TORNILLO HEX G8.8 NC PAV 5X30,HE5MP0005030,,EL TORNILLO,0.47,1.0,Pieza,0.53,53.0
TORNILLO HEX G8.8 NC PAV 5X8,HE5MP0005008,,EL TORNILLO,0.29,1.0,Pieza,0.71,71.0
TORNILLO HEX G8.8 NC PAV 6X10,HE5MP006010,,EL TORNILLO,0.35,1.0,Pieza,0.65,65.0
TORNILLO HEX G8.8 NC PAV 6X20,HE5MP0006020,,EL TORNILLO,0.35,1.0,Pieza,0.65,65.0
TORNILLO HEX G8.8 NC PAV 6X25,HE5MP0006025,,EL TORNILLO,0.4,1.0,Pieza,0.6,60.0
TORNILLO HEX G8.8 NC PAV 6X30,HE5MP0006030,,EL TORNILLO,0.48,1.0,Pieza,0.52,52.0
TORNILLO HEX G8.8 NC PAV 6X35,HE5MP0006035,,EL TORNILLO,0.49,1.0,Pieza,0.51,51.0
TORNILLO HEXAGONAL 8.8 MM CUERDA CORRIDA P1.00 PAVONADO 6x12,01-023-6X12,,EL TORNILLO,0.44,1.0,Pieza,0.56,56.00000000000001
TORNILLO HEXAGONAL 8.8 MM CUERDA CORRIDA P1.00 PAVONADO 6x25,01-023-6X25,,EL TORNILLO,0.51,1.0,Pieza,0.49,49.0
TORNILLO HEXAGONAL 8.8MM CUERDA CORRIDA P1.00 PAVONADO 6X16,01-023-6X16,,EL TORNILLO,0.48,1.0,Pieza,0.52,52.0
TORNILLO HEXAGONAL G2 NC CUERDA CORRIDA 20H GALVANIZADO 1/4x3/4,01-003-1/4X3/4,,EL TORNILLO,0.51,1.0,Pieza,0.49,49.0
TORNILLO MINIPIJA NEGRA,,,All,0.0,0.37,Pieza,0.37,100.0
TUBING URETANO OD 6MM AZUL TRANSP AM-PU0640A2-A,,,All,0.0,0.0,Metro,0.0,
TUERCA HEXAGONAL 8.8 MM P0.04 NATURAL 2,02-020-2,,EL TORNILLO,0.11,0.5,Pieza,0.39,78.0
TUERCA HEXAGONAL 8.8 MM P0.50 NATURAL 3,02-020-3,,EL TORNILLO,0.11,0.5,Pieza,0.39,78.0
TUERCA HEXAGONAL 8.8 MM P0.70 NATURAL 4,02-020-4,,EL TORNILLO,0.11,0.5,Pieza,0.39,78.0
TUERCA HEXAGONAL 8.8 MM P0.80 NATURAL 5,02-020-5,,EL TORNILLO,0.08,0.5,Pieza,0.42,84.0
TUERCA HEXAGONAL 8.8 MM P1.00 NATURAL 6,02-020-6,,EL TORNILLO,0.12,0.5,Pieza,0.38,76.0
TUERCA HEXAGONAL 8.8 MM P1.00 NATURAL 7,02-020-7,,EL TORNILLO,0.4,1.0,Pieza,0.6,60.0
TUERCA HEXAGONAL 8.8 MM P1.25 NATURAL 8,02-020-8,,EL TORNILLO,0.26,1.0,Pieza,0.74,74.0
TUERCA HEXAGONAL G2 NC NEGRA 1/4,,,EL TORNILLO,0.0,1.0,Pieza,1.0,100.0
TUERCA HEXAGONAL G2 NC NEGRA 1/8,,,EL TORNILLO,0.0,0.5,Pieza,0.5,100.0
TUERCA HEXAGONAL G2 NC NEGRA 3/16,,,EL TORNILLO,0.0,0.5,Pieza,0.5,100.0
TUERCA HEXAGONAL G2 NC NEGRA 5/16,,,EL TORNILLO,0.0,1.0,Pieza,1.0,100.0
TUERCA HEXAGONAL G2 NC NEGRA 5/32,,,EL TORNILLO,0.0,0.5,Pieza,0.5,100.0
TUERCA HEXAGONAL G5 NF 24H PAVONADA 5/16,02-012-5/16,,EL TORNILLO,0.56,1.0,Pieza,0.4399999999999999,43.99999999999999
TUERCA HEXAGONAL LIVIANA G2 NC 18H GALVANIZADA 5/16,02-002-5/16,,EL TORNILLO,0.27,1.0,Pieza,0.73,73.0
TUERCA HEXAGONAL LIVIANA G2 NC 20H GALVANIZADA 1/4,02-002-1/4,,EL TORNILLO,0.18,1.0,Pieza,0.8200000000000001,82.0
TUERCA HEXAGONAL LIVIANA G2 NC 24H GALVANIZADA 3/16,02-002-3/16,,EL TORNILLO,0.11,0.5,Pieza,0.39,78.0
TUERCA HEXAGONAL LIVIANA G2 NC 32H GALVANIZADA 5/32,02-002-5/32,,EL TORNILLO,0.1,0.5,Pieza,0.4,80.0
TUERCA HEXAGONAL LIVIANA G2 NC 40H GALVANIZADA 1/8,02-002-1/8,,EL TORNILLO,0.1,0.5,Pieza,0.4,80.0
TUERCA HEXAGONAL LIVIANA G2 NC 40H NATURAL 1/8,02-001-1/8,,EL TORNILLO,0.09,0.5,Pieza,0.41,82.0
TUERCA HEXAGONAL LIVIANA G2 NF 24H NATURAL 3/8,02-004-3/8,,EL TORNILLO,0.4,1.0,Pieza,0.6,60.0
TUERCA HEXAGONAL LIVIANA G2 NF 24H NATURAL 5/16,02-004-5/16,,EL TORNILLO,0.3,1.0,Pieza,0.7,70.0
TUERCA HEXAGONAL LIVIANA G2 NF 28H NATURAL 1/4,02-004-1/4,,EL TORNILLO,0.26,1.0,Pieza,0.74,74.0
TUERCA HEXAGONAL LIVIANA G2 NF 32H NATURAL 3/16,02-004-3/16,,EL TORNILLO,0.15,0.5,Pieza,0.35,70.0
TUERCA HEXAGONAL LIVIANA G2 NF NEGRA 1/4,,,EL TORNILLO,0.0,1.0,Pieza,1.0,100.0
TUERCA SEGURIDAD INSERTO NYLON NC 20H GALVANIZADA 1/4,02-025-1/4,,EL TORNILLO,0.29,1.0,Pieza,0.71,71.0
TUERCA SEGURIDAD INSERTO NYLON NC 24H GALVANIZADA 3/16,02-025-3/16,,EL TORNILLO,0.2,1.0,Pieza,0.8,80.0
Tirabuzón barra redonda de 3”,,,All,0.0,0.0,Pieza,0.0,
Tirabuzón barra redonda de 4”,,,All,0.0,0.0,Pieza,0.0,
Tubería PVC serie 20 de 12” de diámetro,,,EUROVAL,0.0,0.0,Pieza,0.0,
Tubería PVC serie 20 de 12” de diámetro.,,,EUROVAL,0.0,0.0,Pieza,0.0,
Tubo para columna ADEME de 3”/250 M Prof.,,,All,0.0,0.0,Pieza,0.0,
Tubo para columna ADEME de 4”/250 M Prof.,,,All,0.0,0.0,Pieza,0.0,
"VAL ESF LATON ROSC 1"" P/COMP",,,METALFLU,184.33,1.0,Pieza,-183.33,-18333.0
Varilla para desazolve,,,All,0.0,0.0,Pieza,0.0,
"Válvula Check P/bomba sumergible en hierro ductil para columna de 4”, diseñada para aplicaciones en vertical, conexión Hembra – Hembra. Marca Altamira u otra marca equivalente en calidad, características, componentes, durabilidad y precio.",,,All,0.0,0.0,Pieza,0.0,
"Válvula check P/bomba sumergible en hierro ductil para columna de 3”, diseñada para aplicaciones en vertical, Conexión Hembra - Hembra Marca Altamira u otra marca equivalente en calidad, características, componentes, durabilidad y precio.",,,All,0.0,0.0,Pieza,0.0,
"[SAPO] RF SAPO PARA WC 2""",,,FERREVAL,0.0,1.0,Pieza,1.0,100.0
lija velco,,,All,0.0,1.0,Pieza,1.0,100.0
ventas,,,General,0.0,0.0,,0.0,
