Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,Margen de Utilidad,Margen de Utilidad en %
HILO ALBAÑIL MADEJA GRANDE (APROX 30 MT),HM30,,All,0.0,27.0,Pieza,27.0,100.0
HILO NYLON TRANSP 100m Cal. 0.80,,,All,23.0,32.0,Pieza,9.0,28.125
HILO PARA TROMPO 1MT,,,All,0.56,1.5,Pieza,0.94,62.66666666666666
HILO PARA TROMPO ROLLO,,,All,160.0,230.0,Pieza,70.0,30.434782608695656
HILUX CHASIS CABINA,,,All,0.0,1.0,,1.0,100.0
HLED-205/7W/30/S MINI POSTE LED 7W 30K,,,All,1157.42,1620.0,Pieza,462.5799999999999,28.55432098765432
"Hule rojo sbr de 1/8"" x 1 mto de ancho x 10 metro largo",,,All,707.6,990.64,,283.04,28.57142857142857
IMPERMEABILIZANTE CAUCHO 7 AÑOS 04 LTS MASTERPROOF,58643,7506069103636,All,173.0,320.0,Pieza,147.0,45.9375
IMPERMEABLE CON ANTIREFLEJANTE EXTRA-GRANDE,,,All,297.0,387.0,Pieza,90.0,23.25581395348837
INSECTICIDA COSTALITO MAGICO,,,All,15.0,28.0,Pieza,13.0,46.42857142857143
INSECTICIDA LIQUIDO FUMEXTER,MATACUCARACHAS,,All,18.0,25.0,Pieza,7.0,28.000000000000004
INTERIOR  EMPOTRADOS LED 11W 100-240V 3000K,,,All,123.0,172.0,Pieza,49.0,28.48837209302325
INTERIOR ACENTO SPOT LED 20W 3000K,20DY,,All,1014.41,1420.17,Pieza,405.7600000000001,28.571227388270422
INTERIOR EMPOTRADOS LED 13W4000K TECNOLITE,,,All,549.0,768.0,Pieza,219.0,28.515625
INTERIOR EMPOTRADOS LED 6.5W 100-240V 3000K TECNOLITE 241-YDLED-432/30,,,All,435.62,610.0,Pieza,174.38,28.58688524590164
INTERRUPTOR 3 VIAS 10A 250V COLOR BLANCO,,,All,36.0,48.0,Pieza,12.0,25.0
INTERRUPTOR SENCILLO 10A 250V COLOR BLANCO,,,All,28.68,44.0,Pieza,15.32,34.81818181818182
INTERRUPTOR TERMOMAGNETICO 1 POLO 10 AMP ENCHUFABLE SQUARE-D,,,All,149.43,215.0,Pieza,65.57,30.49767441860465
INTERRUPTOR TERMOMAGNETICO 1 POLO 20 AMP ENCHUFABLE SQUARE-D,,,All,144.93,200.0,Pieza,55.06999999999999,27.535
INTERRUPTOR TERMOMAGNETICO 1 POLO 40 AMP ENCHUFABLE SQUARE-D,,,All,0.0,215.0,Pieza,215.0,100.0
INTERRUPTOR TERMOMAGNETICO 1X20 30 AMP SQUAR´D,MGINTSD,,All,0.0,557.87,Pieza,557.87,100.0
INTERRUPTOR TERMOMAGNETICO 2 POLO 30 A ENCHUF,,,All,560.0,650.0,Pieza,90.0,13.846153846153848
INTERRUPTOR TERMOMAGNETICO 2 POLOS 20 A ENCHU,,,All,560.62,730.0,Pieza,169.38,23.2027397260274
INTERRUPTOR TERMOMAGNETICO 2X20 30 AMP SQUAR´D,,,All,0.0,557.87,Pieza,557.87,100.0
INTERRUPTOR TERMOMAGNETICO 3 POLO 30 AMP ENCHUFABLE SQUARE-D,,,All,1505.8,2108.0,Pieza,602.2,28.567362428842507
INTERRUPTOR TERMOMAGNETICO 3 POLO 40 AMP ENCHUFABLE SQUARE-D,,,All,1497.0,2100.0,Pieza,603.0,28.714285714285715
IUSA VAL ESFERA ROSCABLE 32MM,,,All,302.11,425.0,Pieza,122.89,28.91529411764705
J.R MANTENIMIENTO Y CONSTRUCCIÓN,,,All,0.0,1.0,,1.0,100.0
JALADERA INOXIDABLE BRK 4003-256,4003-256 66672,,All,88.82000000000001,125.0,Pieza,36.17999999999999,28.943999999999992
JUEGO DE LLAVES PPR PARA REGADERA 020mm 1/2 cv- 052 FOSET,,,All,365.0,456.0,Pieza,91.0,19.956140350877195
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 10"" X 12""",,,All,0.0,13119.6,Pieza,13119.6,100.0
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 12"" X 12""",,,All,0.0,20782.12,Pieza,20782.12,100.0
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 3"" X 12""",,,All,0.0,3675.75,Pieza,3675.75,100.0
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 4"" X 12""",,,All,0.0,4410.9,Pieza,4410.9,100.0
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 6"" X 12""",,,All,0.0,7151.69,Pieza,7151.69,100.0
"JUNTA DE EXPANSION INOXIDABLE 150 LBS BRIDADA A.C. DE 8"" X 12""",,,All,0.0,9839.7,Pieza,9839.7,100.0
Juego de Arnes para tubo M 3”,,,All,0.0,0.0,Pieza,0.0,
Juego de Arnes para tubo M 4”,,,All,0.0,0.0,Pieza,0.0,
Juego de brocas planas,,,All,0.0,195.0,Pieza,195.0,100.0
KERABOND PORCELANICO GREY BAGS 20 KG,,,All,168.20000000000002,219.0,Pieza,50.79999999999998,23.196347031963462
KERABOND TOTAL GREY 2O KG,,,All,189.54,246.0,Pieza,56.46000000000001,22.951219512195127
KERAFLOR GREY BAGS 20 KG,,,All,133.4,174.0,Pieza,40.6,23.33333333333333
KERAFLOR GREY BAGS 20 KG.,,,All,127.6,166.0,Pieza,38.400000000000006,23.13253012048193
KIT DE INSTALACION PARA TARJA UNA SOLA TINA,95101,701394951014,All,116.9,220.0,Pieza,103.1,46.86363636363636
KIT INSTALACION PARA LAVABO,KITLAVABO,701394951069,All,111.59,210.0,Pieza,98.41,46.86190476190476
KIT RECEPTACULO DUPLEX T. AISLADA 2P 3H 15A-125V C/PLACA,,,All,110.0,145.0,Pieza,35.0,24.13793103448276
Kit de adaptadores para tubo 250 M 3”.,,,All,0.0,0.0,Pieza,0.0,
LAM ACAN C26 4 X20 OND,,,All,1135.19,1475.75,Pieza,340.55999999999995,23.077079451126544
LAMP LEDA19 8.5W 100-240V 6500K E27800LM,,,All,15.0,21.0,Pieza,6.0,28.57142857142857
LAMPARADE EMERGENCIAEM20W36,,7500938004826,All,111.0,195.0,Pieza,84.0,43.07692307692308
LAPIZ DE CERA PARA METAL AMARILLO,,,All,0.0,30.0,Pieza,30.0,100.0
LAPIZ DE CERA PARA METAL BLANCO,,,All,0.0,30.0,Pieza,30.0,100.0
LAPIZ DE CERA PARA METAL BLANCO,MGCERA,,All,0.0,30.0,Pieza,30.0,100.0
LAV CADET UNIVERSAL IDEAL,MGLAVCADET,,All,1060.15,1480.0,Pieza,419.8499999999999,28.368243243243235
LAVABO S/PONER FLANDES 1TAL BCO,,,All,0.0,818.1,Pieza,818.1,100.0
LAVABO VERACRUZ IDEAL,MGVERIDEAL,,All,869.94,1220.0,Pieza,350.05999999999995,28.693442622950812
LEDVANCE PANEL LED 300X1200 INCLUYE MARCO DE SOBREPONER,,,All,1000.0,1300.0,Pieza,300.0,23.07692307692308
LETRERO NO ESTACIONARSE 28X20 CHICO,,,All,25.0,40.0,Pieza,15.0,37.5
LETRERO NO ESTACIONARSE 40X23 GRANDE,,,All,40.0,70.0,Pieza,30.0,42.85714285714285
LIMA ROTATIVA 1/4 X 1/2 X 1/8 SF-51,SF-51,,All,226.0,294.0,Pieza,68.0,23.12925170068027
LIMA ROTATIVA 1/8 X 1/2 X 1/8 SG-44,,,All,137.0,192.0,Pieza,55.0,28.64583333333333
LIMA ROTATIVA 1/8 X 9/16 X 1/8 SA-43,SA-43,,All,130.0,192.0,Pieza,62.0,32.29166666666667
LIMA ROTATIVA 3/8 X 5/16 X 1/4 SD-3,SD-3,,All,262.0,366.0,Pieza,104.0,28.415300546448087
LIQUIDO PARA FRENOS DOT 3 0.250 LT AKRON,,785639090409,All,33.8,49.0,Pieza,15.200000000000005,31.020408163265312
LIQUIDO PARA FRENOS DOT-3,,,All,33.8,49.0,Pieza,15.200000000000005,31.020408163265312
LLANA POOL-16,MGPOOL,7500372112651,All,224.23,290.0,Pieza,65.77000000000001,22.679310344827588
LLAVE PARA MINGITORIO EN LATON 2430,2430,7506374001009,All,0.0,799.0,Pieza,799.0,100.0
LUMINARIA DECORATIVA 1.5 X 1.5 10W 019,LUD-019,6909168028519,All,0.0,185.0,Pieza,185.0,100.0
LUMINARIA DECORATIVA 10M 20W 024,LUD-024,6909168028564,All,0.0,299.0,Pieza,299.0,100.0
LUMINARIA DECORATIVA 20W 004,LUD-004,6909168028366,All,0.0,290.0,Pieza,290.0,100.0
LUMINARIA DECORATIVA 2X2 15W/127V 020,LUD-020,6909168028526,All,0.0,248.0,Pieza,248.0,100.0
LUMINARIA DECORATIVA 2X2 40W/127V 022,LUD-022,6909168028540,All,0.0,390.0,Pieza,390.0,100.0
LUMINARIA DECORATIVA 3C3 30W/127V 021,LUD-021,6909168028533,All,0.0,355.0,Pieza,355.0,100.0
LUMINARIA DECORATIVA 3M 10W 015,LUD-015,6909168028472,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA 3M 10W/127V 014,LUD-014,6909168028465,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA 9M 15W 007,LUD-007,6909168028397,All,0.0,110.0,Pieza,110.0,100.0
LUMINARIA DECORATIVA SOLAR 10W/5V 001,LUD-001,6909168028335,All,0.0,199.0,Pieza,199.0,100.0
LUMINARIA DECORATIVA SOLAR 10W/5V 002,LUD-002,6909168028342,All,0.0,195.0,Pieza,195.0,100.0
LUMINARIA DECORATIVA SOLAR 5W/5V 003,LUD-003,6909168028359,All,0.0,210.0,Pieza,210.0,100.0
LUMINARIA PUNTA DE POSTE TIPO EUROPEA INTEGRADA SISTEMA ECO LED 50W,,,All,8024.0,10431.0,Pieza,2407.0,23.07544818329978
LUMINARIA SOLAR 20W 3-5 MTS LS20W74,LS20W74,7503034927419,All,0.0,250.0,Pieza,250.0,100.0
LUMINARIO DE LED PARA EMPOTRAR 12W S28W12,S28W12,4895174139405,All,0.0,85.0,Pieza,85.0,100.0
LUMINARIO DE LED PARA EMPOTRAR 9W W09IB,S09W09IB,4895174130969,All,0.0,65.0,Pieza,65.0,100.0
LUMINARIO FLUORESCENTE 2X28W 127 VCA MOD EST-228 TECNOLITE,,,All,0.0,1177.4,Pieza,1177.4,100.0
LUMINARIO LED 12W C/ BASE E27T8,3E27T8,4895174130815,All,0.0,85.0,Pieza,85.0,100.0
LUMINARIO LED E27 T09,E27W42T09,4895174145208,All,0.0,120.0,Pieza,120.0,100.0
LUMINARIO LED REFLECTOR 30W 30MM28,30MM28,4895174141361,All,0.0,105.0,Pieza,105.0,100.0
LUMINIARIA DECORATIVA 9M 15W 008,LUD-008,6909168028403,All,0.0,115.0,Pieza,115.0,100.0
Ladrillo barro rojo comun,,,All,0.0,5.0,Pieza,5.0,100.0
MACOPLAY 12 MM 1.22X2.44M (PZA),,,All,0.0,874.58,,874.58,100.0
MALLA CICLON GALVANIZADA 10.5 55 3.00 M,,,All,4440.0,5550.0,Pieza,1110.0,20.0
MALLA ELECTROSOLDADA 6-6-10-10,,,All,2231.77,2673.0,Pieza,441.23,16.506921062476618
MALLA ELECTROSOLDADA 6-6/6-6 100M2,MGELEC6,,All,5900.0,6950.0,Pieza,1050.0,15.107913669064748
MALLA ELECTROSOLDADA 66-10-10,,,All,1500.0,1980.0,Pieza,480.0,24.24242424242424
MALLA FIBRA 1.00 X 50 MTS,,,All,0.0,820.0,Pieza,820.0,100.0
MALLA FIBRA 18 X 50 MTS,MALLAYESO,,All,150.0,180.0,Pieza,30.0,16.666666666666664
MANERAL NIZA CHICO CROMO URREA,,,All,0.0,576.0,Pieza,576.0,100.0
MANG JARDIN 4 CAPAS KELOS RUDO KR 013MM 1/2,,,All,1267.0,1583.0,Pieza,316.0,19.96209728363866
MANGUERA DE HULE P/COMPRESOR 300PSI 3/8,,,All,246.0,557.0,Pieza,311.0,55.83482944344704
"MANGUERA DE NIVEL 3/8"" ROLLO 100M",,,All,754.0,942.0,Pieza,188.0,19.957537154989385
MANGUERA PARA GAS 1 MTS 3/8 ALUMINIO,,,All,74.0,93.0,Pieza,19.0,20.43010752688172
MANGUERA SILICON 1/2 1 MT.,4001R,,All,7.41,13.0,Pieza,5.59,43.0
MANILLON,,,All,0.0,1.0,,1.0,100.0
MAPESIL T,,,All,378.16,492.0,Pieza,113.83999999999996,23.138211382113816
MARCADOR NEGRO PUNTA CINCEL,MGNEGRO,,All,10.0,18.0,Pieza,8.0,44.44444444444444
MARCO CISTERNA/ALJIBE 60X60 CMS,,,All,0.0,810.0,Pieza,810.0,100.0
"MARCO Y CONTRA MARCO DE ANGULO 2"" X 3/16""",MGMARCOCONTRA,,All,450.0,968.6,Pieza,518.6,53.54119347511873
MARCO Y CONTRAMARCO PARA REGISTRO 60X40 CMS,,,All,360.0,525.0,Pieza,165.0,31.428571428571427
MARMOLINA T2 KG,,,All,0.0,5.0,Pieza,5.0,100.0
MATERIAL ELÉCTRICO,,,All,0.0,200000.0,Lote,200000.0,100.0
MATERIAL HIDRÁULICO - SANITARIO,,,All,0.0,250000.0,Lote,250000.0,100.0
MATERIALES VARIOS,,,All,0.0,250000.0,Lote,250000.0,100.0
MDF 12 MM 1.22X2.44 M (PZA),,,All,0.0,584.46,,584.46,100.0
MDF 16 MM 1.22X2.44 M (PZA),,,All,0.0,811.36,,811.36,100.0
MDF 18 MM 1.22X2.44 M (PZA),,,All,0.0,911.32,,911.32,100.0
METAL DESPLEGADO 500 22X90 PLAFON COMERCIAL 1801,,,All,0.0,52.0,Pieza,52.0,100.0
METAL DESPLEGADO E 25-18 PR PLANCHADO .91X11MTS,,,All,0.0,2114.22,Pieza,2114.22,100.0
"MEZCLADORA DE 8"" PARA FREGADERO CON CUELLO DE 12""",2200NA,,All,0.0,540.0,Pieza,540.0,100.0
MEZCLADORA LAVABO MONOMANDO 30CM,,,All,0.0,1.0,,1.0,100.0
MEZCLADORA PARA COCINA EKON 60412,,701394604125,All,0.0,305.0,Pieza,305.0,100.0
MEZCLADORA PARA LAVABO C/MAN PLAST CUELLO CORTO FOSET,,,All,169.0,211.0,Pieza,42.0,19.90521327014218
MICRO AL L-S6 .035 (C4403) R,,,All,836.85,1170.0,Pieza,333.15,28.47435897435897
MINGITORIO SECO GOBI,MGMINGITORIO,,All,5644.07,7900.0,Pieza,2255.9300000000003,28.55607594936709
MINGITORIO SECO GOBI 2 BLANCOSISTEMA TDS 2,,,All,6492.46,7272.5,Pieza,780.04,10.725885183911997
MINI ESMERILADORA MAKITA 4 1/2 710 W,,,All,4860.400000000001,6804.56,Pieza,1944.16,28.57142857142857
MINIESMERILADORA 4 1/2 900,DWE4120-B3,,All,1617.35,2264.0,Pieza,646.6500000000001,28.562279151943464
"MONITOR CUERDA NPS ZAMAK 2""",,,All,15.27,22.0,Pieza,6.73,30.59090909090909
MONOMANDO DE EMPOTRAR CUADRADO 10076-SATIN,10076-SATIN,7506374002716,All,0.0,1450.0,Pieza,1450.0,100.0
MONOMANDO EMP. CUAD. P/REG/TINA CROMO 10075 ALAN,10075,7506374000668,All,811.0,980.0,Pieza,169.0,17.244897959183675
MONOMANDO PARA LAVABO CROMO BASIC,MP-419,7506240683759,All,0.0,355.0,Pieza,355.0,100.0
MORTERO C. DE ALBAÑILERIA,,,All,156.0,180.0,Pieza,24.0,13.333333333333334
MORTERO FESTER GROUT 30 KG,GROUT NM,,All,0.0,955.61,Pieza,955.61,100.0
MORTERO MOCTEZUMA 50 KG,,,All,147.5,193.0,Pieza,45.5,23.57512953367876
MORTERO MONTERREY SACO,,,All,192.56,198.0,Pieza,5.439999999999998,2.7474747474747465
MOTOBOMBA ELECTRICA PERIFERICA 1/2 HP (ECONOMICA),185-A,,All,387.0,500.0,Pieza,113.0,22.6
MOTORCICLE 4T SL SAE 25W-50 0.946LT AKRON,,7502271010113,All,97.57,125.0,Pieza,27.430000000000007,21.94400000000001
MTS CABLE XLP 3X1/0+1X2 AL 600,,,All,110.47,144.0,Pieza,33.53,23.284722222222225
MULTICONDUCTOR FLEXIBLE TW  60 600V 2X16,,,All,0.0,1.0,Pieza,1.0,100.0
MULTICONDUCTOR FLEXIBLE TW 60 600V 3X14 CARRETE,,,All,0.0,50.0,Pieza,50.0,100.0
MULTICONDUCTOR FLEXIBLE TW 60G 600V 3X10 CONDULAC,,,All,100.0,140.0,Pieza,40.0,28.57142857142857
Mampara metalica con bastidor de perfiles comerciales,,,All,0.0,5465.0,Metro,5465.0,100.0
"Manometro Gliceria 2"" diam 7kg/cm2 Altamira",,,All,0.0,642.0,Pieza,642.0,100.0
NEGRO SAN GABRIEL LF 2CM,,,All,1828.42,2377.0,Pieza,548.5799999999999,23.078670593184683
NIPLE 3/4 x 3 GALV.,01-0053,,All,13.0,16.0,Pieza,3.0,18.75
NIPLE CONDUIT FIERRO PARED DELGADA 25 MM,,,All,0.0,122.3,Pieza,122.3,100.0
NIPLE PVC 1,,,All,24.0,30.0,Pieza,6.0,20.0
O-RING NBR70 135,,,All,0.0,6.0,Pieza,6.0,100.0
O-RING NBR70 137,,,All,0.0,7.0,Pieza,7.0,100.0
OPTIMUS CALENT AUTOMATICO OR-10LPG,MGCALENTOPTIMUS,,All,0.0,2800.0,Pieza,2800.0,100.0
PALA CUADRADA t2000 mgo/mad punoy pcy-p TRUPER,,,All,0.0,405.0,Pieza,405.0,100.0
PALO CORTINERO MADERA 1.80MTS,BCM180,,All,40.0,70.0,Pieza,30.0,42.85714285714285
PALO CORTINERO MADERA 2.00MTS,BCM200,,All,40.0,90.0,Pieza,50.0,55.55555555555556
PALO CORTINERO MADERA 3.00MTS,BCM300,,All,60.0,120.0,Pieza,60.0,50.0
PANEL 19.8MM TOTALMATTE (M2),,,All,0.0,1982.42,,1982.42,100.0
PANEL DE CEMENTO PERMABASE,,,All,685.0,890.0,Pieza,205.0,23.03370786516854
"PANEL W 2""",,,All,0.0,765.0,Pieza,765.0,100.0
"PANEL W 3""",,,All,0.0,815.0,Pieza,815.0,100.0
PAQUETE WC LUJO,,,All,0.0,264.0,Pieza,264.0,100.0
PASTO I ULTRA,,,All,0.0,968.5,Metro lineal,968.5,100.0
PC-200 C14,,,All,26.92,35.0,Kilogramo,8.079999999999998,23.08571428571428
PEGA AZULEJO 20 KG ZAZ,MGPEGAAZULJEOZAZ,,All,89.0,114.0,Pieza,25.0,21.929824561403507
PEGADURO PSP 20 KG,MGPSP,,All,163.0,185.0,Pieza,22.0,11.891891891891891
PEGAPISO PEGACHIDO X KG,,,All,0.0,8.0,Pieza,8.0,100.0
PEGAPISO ZAZ 20 KG-1KG,,,All,0.0,8.0,Pieza,8.0,100.0
PEGAZULEJO PEGACHIDO BLANCO,,,All,73.0,95.0,Pieza,22.0,23.157894736842103
PEGAZULEJO PEGACHIDO BLANCO KG,,,All,0.0,8.0,Pieza,8.0,100.0
"PELICULA STRETCH C/50 18"" X 800 FT EMPLAYE",,,All,88.99,120.0,Pieza,31.010000000000005,25.84166666666667
PERDURA ADH S/PISO INTERIOR20K GRI=SOLO PARA USO EN INTERIORES=,PERDURAPSP,,All,208.03,260.0,Pieza,51.97,19.98846153846154
PERDURA GRIS PEGA AZULEJO 20 K,MGPERDURAAZ20K,,All,117.0,170.0,Pieza,53.0,31.176470588235293
PERDURA GRIS SOBRE PISO 20 K,MGPERDURA20K,,All,180.0,210.0,Pieza,30.0,14.285714285714285
PERDURA JUNTEADOR 10KG ARENA,MGARENAJUNT,,All,146.27,185.0,Pieza,38.72999999999999,20.93513513513513
PERDURA JUNTEADOR 1KG ARENA,,,All,17.0,22.0,Pieza,5.0,22.727272727272727
PERDURA PEGA PIEDRA GRIS 20 KGNO USAR SLATE NI PIEL DE ELEFANTE,PERDURAPIEDRA,,All,164.18,218.0,Pieza,53.81999999999999,24.68807339449541
PERFIL UNICANAL 4X4X3.05 MTS CAL 14,UNICANAL14,,All,373.38,525.0,Pieza,151.62,28.88
PERNO CONCRETO M1/4PH-19-25F10,PERNOHILTI,,All,4.0,6.0,Pieza,2.0,33.33333333333333
PHILLIPS CHAPA GAMMA 81107,MGGAMMA107,,All,173.64,243.1,Pieza,69.46000000000001,28.57260386672152
PIEDRA POMEZ,PMEZ,,All,14.5,20.0,Kilogramo,5.5,27.500000000000004
PIJA CABEZA HEXAGONAL 1/4 ESTANDAR,,,All,2.0,3.0,Pieza,1.0,33.33333333333333
PILA DURACELL AA,MGBATERIAA,,All,12.0,22.0,Pieza,10.0,45.45454545454545
PILA DURACELL AAA,MGBATERIAAAA,,All,15.0,24.0,Pieza,9.0,37.5
PILA DURECELL DL/CR 2032,p2032,41333030111,All,0.0,40.0,Pieza,40.0,100.0
PINZA TIERRA 500 AMP,,,All,378.75,530.0,Pieza,151.25,28.53773584905661
PINZA TIERRA T/JACKSON AXT-P,,,All,209.02,292.63,Pieza,83.60999999999999,28.571916754946518
PIOLA PLOMADA #3 (2KG)-160 MT,,,All,197.0,276.0,Pieza,79.0,28.6231884057971
PIOLA PLOMADA #3 1MT,,,All,1.68,3.0,Pieza,1.32,44.0
PISO 1A 33X33 BERNINI BEIGE,MGBERNINI,,All,0.0,162.0,Pieza,162.0,100.0
PISO 1A 44X44 FALCON GRIS,FALCON,,All,156.0,185.0,Pieza,29.0,15.675675675675675
PISO DE PRIMERA 45X45 LAKE GRIS,MGPISOPRIMERALAKE,,All,141.39,197.94,Pieza,56.55000000000001,28.56926341315551
PISO PORCELANICO,,,All,168.20000000000002,219.0,Pieza,50.79999999999998,23.196347031963462
PISO STRIATO DA BIANCO 1A 59.3X119 1.41M2,FSTRATO1T91,,All,796.29,956.0,Pieza,159.71000000000004,16.706066945606697
PISTOLA GONI PARA PINTAR DE GRAVEDAD VASO PLASTICO 600 ML C/CONECTOR MACHO ECOLOGICA HVLP,,,All,879.99,1232.0,Pieza,352.01,28.572240259740266
PLACA 1 MODULO COLOR BLANCO,,,All,30.69,43.0,Pieza,12.31,28.627906976744185
PLACA 3 VENTANAS BTCINO,MGBTICINO,,All,45.0,60.0,Pieza,15.0,25.0
PLACA CIEGA COLOR BLANCO,,,All,30.69,43.0,Pieza,12.31,28.627906976744185
PLACA DE 2 MODULOS COLOR BLANCO,,,All,30.69,43.0,Pieza,12.31,28.627906976744185
PLACA DE 2 MODULOS DE NYLON NARANJA MCA CON-X,600-000020,7502280340829,All,3.72,17.0,Pieza,13.28,78.11764705882352
PLACA DUPLEX TERMOPLASTICA MARFI,,,All,9.54,13.0,Pieza,3.460000000000001,26.615384615384624
PLACA I MODELO COLOR BLANCO,,,All,28.0,36.0,Pieza,8.0,22.22222222222222
PLACA PLASTICA PARA DUPLEX GRIS,,,All,48.4,68.0,Pieza,19.6,28.82352941176471
PLANICRETE AC,,,All,2699.32,3509.0,Pieza,809.6799999999998,23.07438016528925
POLIDUCTO 1 POR METRO,,,All,9.0,15.0,Pieza,6.0,40.0
POLIDUCTO 1/2 POR METRO,,,All,4.0,7.0,Pieza,3.0,42.85714285714285
POLIDUCTO ELECT BICAPA 019mm 3/4 13kg 100mts s/m,,,All,1142.0,1427.0,Pieza,285.0,19.97196916608269
POLIDUCTO ELECTRICO BICAPA 1/2 ROLLO 102 MTS,,,All,384.0,425.0,Pieza,41.0,9.647058823529411
POLIFLEX NARANJA LIGERO 3/4 SIN GUIA (ROLLO 50M),,,All,0.0,1.0,Pieza,1.0,100.0
POLIFLEX NARANJA LIGERO 3/4 SIN GUIA (ROLLO 50M),,,All,0.0,820.0,Pieza,820.0,100.0
POLIN CC C14 4  X 6.00M,,,All,26.92,35.0,Kilogramo,8.079999999999998,23.08571428571428
POLIN CC C14 6  X 6.00M,,,All,29.58,38.45,Kilogramo,8.870000000000005,23.06892067620287
POLISH METAL BRIL 150GR,mgmetalbrill,7506406200011,All,0.0,60.0,Pieza,60.0,100.0
PORTA HTAS CARNAZA 6 COMPARTIMIENTOS POCA-6 TRUPER,,,All,0.0,382.0,Pieza,382.0,100.0
PORTALAMPARA REDONDA PORCELANA 4 PG,,,All,0.0,18.0,Pieza,18.0,100.0
PORTAROLLO URREA ZAMAC317CR,,,All,0.0,1016.0,Pieza,1016.0,100.0
PRACKTICO YESO 1 LT,,,All,0.0,130.0,Pieza,130.0,100.0
PRACKTICO YESO 19 LTS,PEGAYESO,,All,1881.0,2220.0,Pieza,339.0,15.27027027027027
PRACKTICO YESO 4 LTS,,,All,439.5,527.0,Pieza,87.5,16.603415559772298
PRIMO SOLAR 150 LTS GRAV. ACERO INOXIDABLE,MGCALENTPRIMO,,All,0.0,9500.0,Pieza,9500.0,100.0
PROTECTO BOND CUBETA adhesivo para concreto 19 lts.,,,All,0.0,1.0,Pieza,1.0,100.0
PUNTA VARILLA 3/4,,,All,34.0,95.0,Pieza,61.0,64.21052631578948
PVC ESPUMADO 244X122 6MM BLANCO,,,All,429.2,600.88,,171.68,28.571428571428577
PVC REDUCCION 4 X 2 L,,,All,0.0,18.0,Pieza,18.0,100.0
Pistola p/DOBLE Cartucho Epoxico,PISTEPO,,All,1494.7,2685.62,Pieza,1190.9199999999998,44.34432272622336
Placa Duplex de Nylon Blanca,,,All,0.0,12.0,Pieza,12.0,100.0
Polvo Avión Insecticida Hormigas,MGINSECTICIDA HORMIGAS,7503021172778,All,0.0,130.0,Pieza,130.0,100.0
Pértiga telescópica 6 secciones,PT-78,,All,7098.5,9937.9,Pieza,2839.4,28.57142857142857
QO CENTRO CARGA 20P ZAP 125 A PON,,,All,4272.0,5560.0,Pieza,1288.0,23.16546762589928
QO115 INT.TERMOMAG. 1P 15A SQUARED,,,All,172.0,230.0,Pieza,58.0,25.217391304347824
QO120 INT.TERMOMAG. 1P 20A SQUARED,,,All,172.0,240.0,Pieza,68.0,28.33333333333333
RAT KILL PELLETS,MGVENENO,7502242342014,All,11.0,20.0,Pieza,9.0,45.0
RATONERA PEGAMENTO JUMBO RAT-KILL C/2 PZ R223,KILLJUMBO,7502242342236,All,0.0,80.0,Pieza,80.0,100.0
"REBORDE ""J"" DE 13 MM DE 3.05",,,All,0.0,45.4,Pieza,45.4,100.0
RECEPTACULO DUPLEX 2P3H ATERRIZADO NEMA 5-15R 1,,,All,16.41,23.0,Pieza,6.59,28.65217391304348
RECEPTACULO DUPLEX POL. ENTRADA RECTA 2P.3H. 15A.125V MARFIL,,,All,63.0,88.0,Pieza,25.0,28.40909090909091
RECEPTACULO PARA FOTOCELDA (25CMS) ECONOMICA CALIBRE 14 TORK,,,All,40.74,53.0,Pieza,12.259999999999998,23.13207547169811
RED.CAMPANA GALVANIZADA 38MMX19,,,All,63.61,80.0,Pieza,16.39,20.4875
REDUCCION CAMPANA FIERRO GALV 51X25 MM,MGCAMPANAGA,,All,73.17,92.0,Pieza,18.83,20.467391304347824
REDUCCION PVC HIDRAULICO CED 40 19X13 MM,MGHIDRED,,All,6.5,9.74,Pieza,3.24,33.26488706365503
REDUCCION PVC HIDRAULICO CED 40 32X19 MM,,,All,15.0,23.73,Pieza,8.73,36.78887484197219
REDUCCION PVC HIDRAULICO CED 40 51X25 MM,,,All,0.0,59.38,Pieza,59.38,100.0
REFLECTOR LED 200W 6500K 100-277V IP65 ILLUX,,,All,1176.24,1530.0,Pieza,353.76,23.12156862745098
REFLECTOR LED SLIM 20W RSMD20W MONTANA,,7506006809836,All,0.0,185.0,Pieza,185.0,100.0
REFLECTOR R10W50C8,,4895174135568,All,58.0,110.0,Pieza,52.0,47.27272727272727
REFLECTOR R18W30MM30,,4895174141354,All,46.0,100.0,Pieza,54.0,54.0
REGADERA CLASICA URREA 298N CROMO,,,All,0.0,1175.0,Pieza,1175.0,100.0
"REGADERA DE PRESION CON CADENA DE 6"" x 3/4",,,All,1980.0,2871.0,Pieza,891.0,31.03448275862069
